"Birkholm 1, 5965 Birkholm"
"Birkholm 2, 5965 Birkholm"
"Birkholm 4, 5965 Birkholm"
"Birkholm 8, 5965 Birkholm"
"Birkholm 12, 5965 Birkholm"
"Birkholm 13, 5965 Birkholm"
"Birkholm 15, 5965 Birkholm"
"Birkholm 16, 5965 Birkholm"
"Birkholm 17, 5965 Birkholm"
"Birkholm 18, 5965 Birkholm"
"Birkholm 19, 5965 Birkholm"
"Birkholm 20, 5965 Birkholm"
"Birkholm 21, 5965 Birkholm"
"Birkholm 10, 5965 Birkholm"
"Birkholm 1A, 5965 Birkholm"
"Birkholm 5, 5965 Birkholm"
"Birkholm 3, 5965 Birkholm"
"Birkholm 9, 5965 Birkholm"
"Birkholm 6, 5965 Birkholm"
"Birkholm 7, 5965 Birkholm"
"Birkholm 11, 5965 Birkholm"
"Birkholm 14, 5965 Birkholm"
