"Slagterboderne 13B, 1716 København V"
"Slagterboderne 14, 1716 København V"
"Slagterboderne 25, 1716 København V"
"Slagterboderne 13H, 1716 København V"
"Slagterboderne 24B, 1716 København V"
"Slagterboderne 16, 1716 København V"
"Slagterboderne 7, 1716 København V"
"Slagterboderne 13F, 1716 København V"
"Slagterboderne 2, 1716 København V"
"Slagterboderne 13E, 1716 København V"
"Slagterboderne 15, 1716 København V"
"Slagterboderne 13C, 1716 København V"
"Slagterboderne 13A, 1716 København V"
"Slagterboderne 19, 1716 København V"
"Slagterboderne 13D, 1716 København V"
"Slagterboderne 18, 1716 København V"
"Slagterboderne 24A, 1716 København V"
"Slagterboderne 10, 1716 København V"
"Slagterboderne 8, 1716 København V"
"Slagterboderne 21, 1716 København V"
"Slagterboderne 12, 1716 København V"
"Slagterboderne 9, 1716 København V"
"Slagterboderne 7B, 1716 København V"
"Slagterboderne 6A, 1716 København V"
"Slagterboderne 4, 1716 København V"
"Slagterboderne 13G, 1716 København V"
"Slagterboderne 20, 1716 København V"
"Slagterboderne 6C, 1716 København V"
"Slagterboderne 6B, 1716 København V"
"Slagterboderne 11, 1716 København V"
"Slagterboderne 17, 1716 København V"
"Slagterboderne 1, 1716 København V"
