"Havløkke Gade 17, 4951 Nørreballe"
"Sørup Hovvej 49, 4951 Nørreballe"
"Havløkke Gade 19, 4951 Nørreballe"
"Sørup Mosevej 26, 4951 Nørreballe"
"Havløkke Gade 20, 4951 Nørreballe"
"Sørup Mosevej 27, 4951 Nørreballe"
"Birkevej 1, 4951 Nørreballe"
"Birkevej 2, 4951 Nørreballe"
"Havløkke Gade 25, 4951 Nørreballe"
"Birkevej 3, 4951 Nørreballe"
"Havløkke Gade 27, 4951 Nørreballe"
"Birkevej 4, 4951 Nørreballe"
"Birkevej 5, 4951 Nørreballe"
"Birkevej 6, 4951 Nørreballe"
"Birkevej 7, 4951 Nørreballe"
"Birkevej 8, 4951 Nørreballe"
"Birkevej 9, 4951 Nørreballe"
"Birkevej 10, 4951 Nørreballe"
"Birkevej 11, 4951 Nørreballe"
"Birkevej 12, 4951 Nørreballe"
"Birkevej 14, 4951 Nørreballe"
"Birkevej 15, 4951 Nørreballe"
"Birkevej 16, 4951 Nørreballe"
"Birkevej 17, 4951 Nørreballe"
"Birkevej 18, 4951 Nørreballe"
"Birkevej 19, 4951 Nørreballe"
"Birkevej 20, 4951 Nørreballe"
"Birkevej 21, 4951 Nørreballe"
"Birkevej 22, 4951 Nørreballe"
"Havløkkevej 50, 4951 Nørreballe"
"Stationsvænget 1, 4951 Nørreballe"
"Havløkkevej 51, 4951 Nørreballe"
"Stationsvænget 2, 4951 Nørreballe"
"Havløkkevej 52, 4951 Nørreballe"
"Stationsvænget 3, 4951 Nørreballe"
"Havløkkevej 56, 4951 Nørreballe"
"Stationsvænget 4, 4951 Nørreballe"
"Havløkkevej 57, 4951 Nørreballe"
"Stationsvænget 5, 4951 Nørreballe"
"Havløkkevej 58, 4951 Nørreballe"
"Havløkkevej 59, 4951 Nørreballe"
"Havløkkevej 60, 4951 Nørreballe"
"Stationsvænget 9, 4951 Nørreballe"
"Havløkkevej 61, 4951 Nørreballe"
"Stationsvænget 11, 4951 Nørreballe"
"Havløkkevej 62, 4951 Nørreballe"
"Stationsvænget 13, 4951 Nørreballe"
"Havløkkevej 65, 4951 Nørreballe"
"Præstevænget 1, 4951 Nørreballe"
"Stationsvænget 15, 4951 Nørreballe"
"Havløkkevej 68, 4951 Nørreballe"
"Præstevænget 3, 4951 Nørreballe"
"Stationsvænget 17, 4951 Nørreballe"
"Havløkkevej 69, 4951 Nørreballe"
"Præstevænget 4, 4951 Nørreballe"
"Stationsvænget 19, 4951 Nørreballe"
"Præstevænget 5, 4951 Nørreballe"
"Stationsvænget 21, 4951 Nørreballe"
"Havløkkevej 75, 4951 Nørreballe"
"Præstevænget 6, 4951 Nørreballe"
"Havløkkevej 76, 4951 Nørreballe"
"Præstevænget 7, 4951 Nørreballe"
"Havløkkevej 79, 4951 Nørreballe"
"Præstevænget 8, 4951 Nørreballe"
"Havløkkevej 81, 4951 Nørreballe"
"Præstevænget 9, 4951 Nørreballe"
"Havløkkevej 85, 4951 Nørreballe"
"Præstevænget 11, 4951 Nørreballe"
"Præstevænget 13, 4951 Nørreballe"
"Kirkevejen 270, 4951 Nørreballe"
"Præstevænget 14, 4951 Nørreballe"
"Kirkevejen 274, 4951 Nørreballe"
"Præstevænget 15, 4951 Nørreballe"
"Kirkevejen 280, 4951 Nørreballe"
"Præstevænget 16, 4951 Nørreballe"
"Kirkevejen 284, 4951 Nørreballe"
"Præstevænget 18, 4951 Nørreballe"
"Præstevænget 19, 4951 Nørreballe"
"Præstevænget 21, 4951 Nørreballe"
"Præstevænget 22, 4951 Nørreballe"
"Præstevænget 23, 4951 Nørreballe"
"Skolestræde 23, Østofte, 4951 Nørreballe"
"Præstevænget 24, 4951 Nørreballe"
"Skolestræde 24, Østofte, 4951 Nørreballe"
"Præstevænget 25, 4951 Nørreballe"
"Skolestræde 25, Østofte, 4951 Nørreballe"
"Præstevænget 26, 4951 Nørreballe"
"Skolestræde 26, Østofte, 4951 Nørreballe"
"Præstevænget 27, 4951 Nørreballe"
"Skolestræde 28, Østofte, 4951 Nørreballe"
"Præstevænget 28, 4951 Nørreballe"
"Skolestræde 30, Østofte, 4951 Nørreballe"
"Præstevænget 29, 4951 Nørreballe"
"Præstevænget 30, 4951 Nørreballe"
"Præstevænget 31, 4951 Nørreballe"
"Præstevænget 33, 4951 Nørreballe"
"Pårup Møllevej 201, 4951 Nørreballe"
"Pårup Møllevej 204, 4951 Nørreballe"
"Pårup Møllevej 205, 4951 Nørreballe"
"Pårup Møllevej 206, 4951 Nørreballe"
"Pårup Møllevej 209, 4951 Nørreballe"
"Pårup Møllevej 210, 4951 Nørreballe"
"Pårup Møllevej 211, 4951 Nørreballe"
"Pårup Møllevej 212, 4951 Nørreballe"
"Pårup Møllevej 213, 4951 Nørreballe"
"Pårup Møllevej 217, 4951 Nørreballe"
"Pårup Møllevej 218, 4951 Nørreballe"
"Pårup Møllevej 221, 4951 Nørreballe"
"Pårup Møllevej 222, 4951 Nørreballe"
"Pårup Møllevej 225, 4951 Nørreballe"
"Pårup Møllevej 229, 4951 Nørreballe"
"Pårup Møllevej 230, 4951 Nørreballe"
"Pårup Møllevej 231, 4951 Nørreballe"
"Pårup Møllevej 233, 4951 Nørreballe"
"Pårup Møllevej 241, 4951 Nørreballe"
"Vestre Landevej 27, 4951 Nørreballe"
"Pårup Møllevej 243, 4951 Nørreballe"
"Pårup Møllevej 247, 4951 Nørreballe"
"Vestre Landevej 29, 4951 Nørreballe"
"Vestre Landevej 31, 4951 Nørreballe"
"Vestre Landevej 33, 4951 Nørreballe"
"Vestre Landevej 35, 4951 Nørreballe"
"Kristianssædevej 55, 4951 Nørreballe"
"Vestre Landevej 41, 4951 Nørreballe"
"Kristianssædevej 57, 4951 Nørreballe"
"Vestre Landevej 43, 4951 Nørreballe"
"Kristianssædevej 59, 4951 Nørreballe"
"Reersnæs Kirkevej 321, 4951 Nørreballe"
"Kristianssædevej 70, 4951 Nørreballe"
"Vestre Landevej 49, 4951 Nørreballe"
"Reersnæs Kirkevej 325, 4951 Nørreballe"
"Vestre Landevej 51, 4951 Nørreballe"
"Vestre Landevej 52, 4951 Nørreballe"
"Reersnæs Kirkevej 329, 4951 Nørreballe"
"Vestre Landevej 53, 4951 Nørreballe"
"Vestre Landevej 55, 4951 Nørreballe"
"Vestre Landevej 56, 4951 Nørreballe"
"Vestre Landevej 58, 4951 Nørreballe"
"Vestre Landevej 59, 4951 Nørreballe"
"Reersnæs Kirkevej 350, 4951 Nørreballe"
"Vestre Landevej 60, 4951 Nørreballe"
"Reersnæs Kirkevej 355, 4951 Nørreballe"
"Reersnæs Kirkevej 356, 4951 Nørreballe"
"Vestre Landevej 62, 4951 Nørreballe"
"Reersnæs Kirkevej 360, 4951 Nørreballe"
"Vestre Landevej 63, 4951 Nørreballe"
"Vestre Landevej 64, 4951 Nørreballe"
"Vestre Landevej 65, 4951 Nørreballe"
"Vestre Landevej 66, 4951 Nørreballe"
"Vestre Landevej 68, 4951 Nørreballe"
"Vestre Landevej 71, 4951 Nørreballe"
"Vestre Landevej 72, 4951 Nørreballe"
"Vestre Landevej 74, 4951 Nørreballe"
"Vestre Landevej 76, 4951 Nørreballe"
"Vestre Landevej 78, 4951 Nørreballe"
"Vestre Landevej 79, 4951 Nørreballe"
"Vestre Landevej 80, 4951 Nørreballe"
"Østofte Gade 2, 4951 Nørreballe"
"Vestre Landevej 81, 4951 Nørreballe"
"Vestre Landevej 82, 4951 Nørreballe"
"Østofte Gade 4, st., 4951 Nørreballe"
"Østofte Gade 4, 1., 4951 Nørreballe"
"Vestre Landevej 84, 4951 Nørreballe"
"Østofte Gade 5, 4951 Nørreballe"
"Vestre Landevej 85, 4951 Nørreballe"
"Østofte Gade 6, 4951 Nørreballe"
"Vestre Landevej 86, 4951 Nørreballe"
"Østofte Gade 8, 4951 Nørreballe"
"Vestre Landevej 87, 4951 Nørreballe"
"Østofte Gade 10, 4951 Nørreballe"
"Vestre Landevej 88, 4951 Nørreballe"
"Østofte Gade 11, 4951 Nørreballe"
"Vestre Landevej 89, 4951 Nørreballe"
"Østofte Gade 12, 4951 Nørreballe"
"Vestre Landevej 90, 4951 Nørreballe"
"Østofte Gade 13, 4951 Nørreballe"
"Skovengen 1, 4951 Nørreballe"
"Vestre Landevej 91, 4951 Nørreballe"
"Østofte Gade 15, 4951 Nørreballe"
"Vestre Landevej 92, 4951 Nørreballe"
"Skovengen 2, 4951 Nørreballe"
"Østofte Gade 16, 4951 Nørreballe"
"Skovengen 3, 4951 Nørreballe"
"Vestre Landevej 94, 4951 Nørreballe"
"Østofte Gade 17, 4951 Nørreballe"
"Skovengen 4, 4951 Nørreballe"
"Vestre Landevej 95, 4951 Nørreballe"
"Østofte Gade 18, 4951 Nørreballe"
"Skovengen 5, 4951 Nørreballe"
"Vestre Landevej 96, 4951 Nørreballe"
"Østofte Gade 19, 4951 Nørreballe"
"Skovengen 6, 4951 Nørreballe"
"Vestre Landevej 97, 4951 Nørreballe"
"Østofte Gade 20, 4951 Nørreballe"
"Skovengen 7, 4951 Nørreballe"
"Vestre Landevej 98, 4951 Nørreballe"
"Østofte Gade 21, 4951 Nørreballe"
"Skovengen 8, 4951 Nørreballe"
"Vestre Landevej 99, 4951 Nørreballe"
"Østofte Gade 23, 4951 Nørreballe"
"Skovengen 9, 4951 Nørreballe"
"Vestre Landevej 100, 4951 Nørreballe"
"Østofte Gade 24, 4951 Nørreballe"
"Skovengen 11, 4951 Nørreballe"
"Vestre Landevej 102, 4951 Nørreballe"
"Østofte Gade 27, 4951 Nørreballe"
"Skovengen 13, 4951 Nørreballe"
"Vestre Landevej 103, 4951 Nørreballe"
"Østofte Gade 28, 4951 Nørreballe"
"Vestre Landevej 104, 4951 Nørreballe"
"Vestre Landevej 106, 4951 Nørreballe"
"Østofte Gade 31, 4951 Nørreballe"
"Østofte Gade 34, 4951 Nørreballe"
"Vestre Landevej 109, 4951 Nørreballe"
"Østofte Gade 36, 4951 Nørreballe"
"Vestre Landevej 110, 4951 Nørreballe"
"Vestre Landevej 111, 4951 Nørreballe"
"Østofte Gade 41, 4951 Nørreballe"
"Vestre Landevej 113, 4951 Nørreballe"
"Østofte Gade 43, 4951 Nørreballe"
"Vestre Landevej 114, 4951 Nørreballe"
"Østofte Gade 45, 4951 Nørreballe"
"Vestre Landevej 115, 4951 Nørreballe"
"Østofte Gade 49, 4951 Nørreballe"
"Vestre Landevej 116, 4951 Nørreballe"
"Østofte Gade 53, 4951 Nørreballe"
"Vestre Landevej 117, 4951 Nørreballe"
"Østofte Gade 54, 4951 Nørreballe"
"Vestre Landevej 121, 4951 Nørreballe"
"Østofte Gade 56, 4951 Nørreballe"
"Vestre Landevej 122, 4951 Nørreballe"
"Østofte Gade 58, 4951 Nørreballe"
"Østofte Gade 60, 4951 Nørreballe"
"Vestre Landevej 124, 4951 Nørreballe"
"Østofte Gade 61, 4951 Nørreballe"
"Østofte Gade 62, 4951 Nørreballe"
"Vestre Landevej 126, 4951 Nørreballe"
"Østofte Gade 66, 4951 Nørreballe"
"Vestre Landevej 127, 4951 Nørreballe"
"Østofte Gade 68, 4951 Nørreballe"
"Vestre Landevej 128, st., 4951 Nørreballe"
"Østofte Gade 72, 4951 Nørreballe"
"Vestre Landevej 128, 1., 4951 Nørreballe"
"Østofte Gade 74, 4951 Nørreballe"
"Ådalen 1, 4951 Nørreballe"
"Østofte Møllevej 253, 4951 Nørreballe"
"Ådalen 2, 4951 Nørreballe"
"Vestre Landevej 130, 4951 Nørreballe"
"Østofte Møllevej 254, 4951 Nørreballe"
"Ådalen 3, 4951 Nørreballe"
"Vestre Landevej 131, 4951 Nørreballe"
"Østofte Møllevej 255, 4951 Nørreballe"
"Ådalen 4, 4951 Nørreballe"
"Østofte Møllevej 258, 4951 Nørreballe"
"Ådalen 8, 4951 Nørreballe"
"Vestre Landevej 134, 4951 Nørreballe"
"Østofte Møllevej 259, 4951 Nørreballe"
"Ådalen 9, 4951 Nørreballe"
"Vestre Landevej 136, 4951 Nørreballe"
"Østofte Møllevej 260, 4951 Nørreballe"
"Østofte Møllevej 263, 4951 Nørreballe"
"Østofte Møllevej 265, 4951 Nørreballe"
"Vestre Landevej 140, 4951 Nørreballe"
"Østofte Møllevej 269, 4951 Nørreballe"
"Vestre Landevej 142, 4951 Nørreballe"
"Østofte Møllevej 271, 4951 Nørreballe"
"Østofte Møllevej 275, 4951 Nørreballe"
"Østofte Møllevej 277, 4951 Nørreballe"
"Vestre Landevej 148A, st., 4951 Nørreballe"
"Vestre Landevej 148B, 1., 4951 Nørreballe"
"Vestre Landevej 148C, st., 4951 Nørreballe"
"Vestre Landevej 150, 4951 Nørreballe"
"Vestre Landevej 152, 4951 Nørreballe"
"Vestre Landevej 154, 4951 Nørreballe"
"Vestre Landevej 158, 4951 Nørreballe"
"Vestre Landevej 160, 4951 Nørreballe"
"Vestre Landevej 164, 4951 Nørreballe"
"Vestre Landevej 168, 4951 Nørreballe"
"Koholtvej 1B, 4951 Nørreballe"
"Møllevænget 1, 4951 Nørreballe"
"Koholtvej 5, 4951 Nørreballe"
"Møllevænget 2, 4951 Nørreballe"
"Koholtvej 6, 4951 Nørreballe"
"Møllevænget 3, 4951 Nørreballe"
"Koholtvej 8, 4951 Nørreballe"
"Møllevænget 4, 4951 Nørreballe"
"Koholtvej 9, 4951 Nørreballe"
"Møllevænget 5, 4951 Nørreballe"
"Vestre Landevej 110, 1., 4951 Nørreballe"
"Koholtvej 10, 4951 Nørreballe"
"Møllevænget 6, 4951 Nørreballe"
"Koholtvej 11, 4951 Nørreballe"
"Møllevænget 7, 4951 Nørreballe"
"Koholtvej 12, 4951 Nørreballe"
"Møllevænget 8, 4951 Nørreballe"
"Koholtvej 14, 4951 Nørreballe"
"Møllevænget 10, 4951 Nørreballe"
"Koholtvej 15, 4951 Nørreballe"
"Møllevænget 11, 4951 Nørreballe"
"Koholtvej 19, 4951 Nørreballe"
"Møllevænget 12, 4951 Nørreballe"
"Koholtvej 20, 4951 Nørreballe"
"Koholtvej 21, 4951 Nørreballe"
"Møllevænget 14, 4951 Nørreballe"
"Koholtvej 23, 4951 Nørreballe"
"Møllevænget 15, 4951 Nørreballe"
"Koholtvej 26, 4951 Nørreballe"
"Møllevænget 16, 4951 Nørreballe"
"Koholtvej 27, 4951 Nørreballe"
"Møllevænget 17, 4951 Nørreballe"
"Sørup Gade 5, 4951 Nørreballe"
"Møllevænget 20, 4951 Nørreballe"
"Sørup Gade 6, 4951 Nørreballe"
"Møllevænget 22, 4951 Nørreballe"
"Sørup Hovvej 5, 4951 Nørreballe"
"Koholtvej 33, 4951 Nørreballe"
"Møllevænget 23, 4951 Nørreballe"
"Sørup Hovvej 7, 4951 Nørreballe"
"Koholtvej 36, 4951 Nørreballe"
"Møllevænget 24, 4951 Nørreballe"
"Sørup Hovvej 8, 4951 Nørreballe"
"Koholtvej 40, 4951 Nørreballe"
"Møllevænget 26, 4951 Nørreballe"
"Sørup Hovvej 11, 4951 Nørreballe"
"Koholtvej 41, 4951 Nørreballe"
